|         339 |   4.99 |
|         339 |   2.99 |
|         339 |   3.99 |
|         339 |   5.99 |
|         339 |   0.99 |
|         339 |   3.99 |
|         339 |   5.99 |
|         339 |   0.99 |
|         339 |   4.99 |
|         339 |   3.99 |
|         340 |   4.99 |
|         340 |   3.99 |
|         340 |   5.99 |
|         340 |   4.99 |
|         340 |   5.99 |
|         340 |   5.99 |
|         340 |   0.99 |
|         340 |   2.99 |
|         340 |   2.99 |
|         340 |   0.99 |
|         340 |   4.99 |
|         340 |   2.99 |
|         340 |   4.99 |
|         340 |   0.99 |
|         340 |   4.99 |
|         340 |   4.99 |
|         340 |   2.99 |
|         340 |   2.99 |
|         340 |   8.99 |
|         340 |   3.99 |
|         340 |   0.99 |
|         340 |   0.99 |
|         340 |   4.99 |
|         340 |   1.99 |
|         340 |   2.99 |
|         340 |   2.99 |
|         340 |   4.99 |
|         340 |   0.99 |
|         340 |   2.99 |
|         340 |   2.99 |
|         340 |   9.99 |
|         341 |   2.99 |
|         341 |   7.99 |
|         341 |   1.99 |
|         341 |   7.99 |
|         341 |   2.99 |
|         341 |   7.99 |
|         341 |   5.99 |
|         341 |   4.99 |
|         341 |   2.99 |
|         341 |   4.99 |
|         341 |   0.99 |
|         341 |   2.99 |
|         341 |   2.99 |
|         341 |   9.99 |
|         341 |   0.99 |
|         341 |   6.99 |
|         341 |   2.99 |
|         341 |   0.99 |
|         341 |   8.99 |
|         341 |   4.99 |
|         341 |   4.99 |
|         341 |   0.99 |
|         341 |   6.99 |
|         342 |   5.99 |
|         342 |   5.99 |
|         342 |   2.99 |
|         342 |   0.99 |
|         342 |   4.99 |
|         342 |   8.99 |
|         342 |   2.99 |
|         342 |   7.99 |
|         342 |   0.99 |
|         342 |   2.99 |
|         342 |   2.99 |
|         342 |   0.99 |
|         342 |   5.99 |
|         342 |   0.99 |
|         342 |   4.99 |
|         342 |   4.99 |
|         342 |   2.99 |
|         342 |   0.99 |
|         342 |   0.99 |
|         342 |   6.99 |
|         342 |   4.99 |
|         342 |   2.99 |
|         342 |   4.99 |
|         342 |   4.99 |
|         342 |   4.99 |
|         342 |   2.99 |
|         342 |   4.99 |
|         342 |   2.99 |
|         342 |   0.99 |
|         342 |   8.99 |
|         342 |   4.99 |
|         342 |   3.99 |
|         343 |   3.99 |
|         343 |   3.99 |
|         343 |   4.99 |
|         343 |   6.99 |
|         343 |   0.99 |
|         343 |   0.99 |
|         343 |   6.99 |
|         343 |   8.99 |
|         343 |   0.99 |
|         343 |   5.99 |
|         343 |   7.99 |
|         343 |   4.99 |
|         343 |   3.99 |
|         343 |   6.99 |
|         343 |   5.99 |
|         343 |   9.99 |
|         343 |   5.99 |
|         343 |   2.99 |
|         343 |   0.99 |
|         343 |   0.99 |
|         343 |   2.99 |
|         343 |   4.99 |
|         343 |   3.99 |
|         343 |   0.99 |
|         343 |   5.99 |
|         344 |   2.99 |
|         344 |   5.99 |
|         344 |   3.99 |
|         344 |   4.99 |
|         344 |   0.99 |
|         344 |   5.99 |
|         344 |   3.99 |
|         344 |   5.99 |
|         344 |   4.99 |
|         344 |   2.99 |
|         344 |   4.99 |
|         344 |   5.99 |
|         344 |   5.99 |
|         344 |   4.99 |
|         344 |   3.99 |
|         344 |   0.99 |
|         344 |   0.99 |
|         344 |   2.99 |
|         345 |   0.99 |
|         345 |   0.99 |
|         345 |   0.99 |
|         345 |   4.99 |
|         345 |   0.99 |
|         345 |   4.99 |
|         345 |   2.99 |
|         345 |   2.99 |
|         345 |   4.99 |
|         345 |   3.99 |
|         345 |   7.99 |
|         345 |   6.99 |
|         345 |   2.99 |
|         345 |   8.99 |
|         345 |   4.99 |
|         345 |   2.99 |
|         345 |   8.99 |
|         345 |   4.99 |
|         345 |   2.99 |
|         345 |   4.99 |
|         345 |   4.99 |
|         345 |  10.99 |
|         345 |   4.99 |
|         346 |   4.99 |
|         346 |   4.99 |
|         346 |   5.99 |
|         346 |   2.99 |
|         346 |   2.99 |
|         346 |   4.99 |
|         346 |   8.99 |
|         346 |   4.99 |
|         346 |   4.99 |
|         346 |   4.99 |
|         346 |   2.99 |
|         346 |   8.99 |
|         346 |   6.99 |
|         346 |   5.99 |
|         346 |   6.99 |
|         346 |   0.99 |
|         346 |   8.99 |
|         346 |   4.99 |
|         346 |   4.99 |
|         346 |   2.99 |
|         346 |   5.99 |
|         346 |   3.99 |
|         346 |   0.99 |
|         346 |   4.99 |
|         346 |   4.99 |
|         346 |   2.99 |
|         346 |   5.99 |
|         346 |   2.99 |
|         346 |   0.99 |
|         346 |   8.99 |
|         346 |   5.99 |
|         346 |   0.99 |
|         347 |   8.99 |
|         347 |   0.99 |
|         347 |   4.99 |
|         347 |   8.99 |
|         347 |   7.99 |
|         347 |   0.99 |
|         347 |   4.99 |
|         347 |   5.99 |
|         347 |   6.99 |
|         347 |   0.99 |
|         347 |   2.99 |
|         347 |   1.99 |
|         347 |   0.99 |
|         347 |   4.99 |
|         347 |   4.99 |
|         347 |   4.99 |
|         347 |   4.99 |
|         347 |   2.99 |
|         347 |   4.99 |
|         347 |   4.99 |
|         347 |   3.99 |
|         347 |   2.99 |
|         347 |   8.99 |
|         347 |   2.99 |
|         347 |  10.99 |
|         347 |   5.99 |
|         347 |   4.99 |
|         347 |   2.99 |
|         347 |   2.99 |
|         347 |   4.99 |
|         348 |   0.99 |
|         348 |   0.99 |
|         348 |   2.99 |
|         348 |   8.99 |
|         348 |   0.99 |
|         348 |   4.99 |
|         348 |   4.99 |
|         348 |   9.99 |
|         348 |   0.99 |
|         348 |   0.99 |
|         348 |   8.99 |
|         348 |   4.99 |
|         348 |   0.99 |
|         348 |   2.99 |
|         348 |   2.99 |
|         348 |   6.99 |
|         348 |   4.99 |
|         348 |   2.99 |
|         348 |   4.99 |
|         348 |   4.99 |
|         348 |   2.99 |
|         348 |   2.99 |
|         348 |   2.99 |
|         348 |   2.99 |
|         348 |   7.99 |
|         348 |   2.99 |
|         348 |   5.99 |
|         348 |   4.99 |
|         348 |   2.99 |
|         348 |   5.99 |
|         348 |   0.99 |
|         348 |   1.99 |
|         348 |   3.99 |
|         348 |   7.99 |
|         348 |   0.99 |
|         348 |   4.99 |
|         349 |   4.99 |
|         349 |   2.99 |
|         349 |   0.99 |
|         349 |   6.99 |
|         349 |   8.99 |
|         349 |   3.99 |
|         349 |   2.99 |
|         349 |   5.99 |
|         349 |   0.99 |
|         349 |   4.99 |
|         349 |   4.99 |
|         349 |   4.99 |
|         349 |   2.99 |
|         349 |   4.99 |
|         349 |   1.99 |
|         349 |   5.99 |
|         349 |   0.99 |
|         349 |   4.99 |
|         349 |   4.99 |
|         349 |   8.99 |
|         349 |   3.99 |
|         349 |   4.99 |
|         349 |   4.99 |
|         349 |   6.99 |
|         349 |   6.99 |
|         349 |   4.99 |
|         349 |   6.99 |
|         349 |   5.99 |
|         349 |   2.99 |
|         350 |   4.99 |
|         350 |   4.99 |
|         350 |   3.99 |
|         350 |   0.99 |
|         350 |   2.99 |
|         350 |   0.99 |
|         350 |   0.99 |
|         350 |   5.99 |
|         350 |   2.99 |
|         350 |   0.99 |
|         350 |   2.99 |
|         350 |   1.99 |
|         350 |   3.99 |
|         350 |   4.99 |
|         350 |   0.99 |
|         350 |   6.99 |
|         350 |   6.99 |
|         350 |   0.99 |
|         350 |   6.99 |
|         350 |   2.99 |
|         350 |   0.99 |
|         350 |   1.99 |
|         350 |   0.99 |
|         351 |   1.99 |
|         351 |   5.99 |
|         351 |   0.99 |
|         351 |   2.99 |
|         351 |   2.99 |
|         351 |   0.99 |
|         351 |   1.99 |
|         351 |   5.99 |
|         351 |   0.99 |
|         351 |   3.99 |
|         351 |   3.99 |
|         351 |   4.99 |
|         351 |   5.99 |
|         351 |   4.99 |
|         351 |   4.99 |
|         351 |   7.99 |
|         351 |   0.99 |
|         351 |   2.99 |
|         351 |   0.99 |
|         351 |   6.99 |
|         351 |   4.99 |
|         351 |   4.99 |
|         351 |   2.99 |
|         351 |   2.99 |
|         352 |   2.99 |
|         352 |   0.99 |
|         352 |   4.99 |
|         352 |   4.99 |
|         352 |   4.99 |
|         352 |   4.99 |
|         352 |   4.99 |
|         352 |   5.99 |
|         352 |   2.99 |
|         352 |   7.99 |
|         352 |   6.99 |
|         352 |   4.99 |
|         352 |   5.99 |
|         352 |   2.99 |
|         352 |   0.99 |
|         352 |   5.99 |
|         352 |   6.99 |
|         352 |   0.99 |
|         352 |   5.99 |
|         352 |   2.99 |
|         352 |   4.99 |
|         352 |   0.99 |
|         352 |   2.99 |
|         353 |   6.99 |
|         353 |   2.99 |
|         353 |   7.99 |
|         353 |   6.99 |
|         353 |   5.99 |
|         353 |   1.99 |
|         353 |   3.99 |
|         353 |   3.99 |
|         353 |   2.99 |
|         353 |   0.99 |
|         353 |   4.99 |
|         353 |   4.99 |
|         353 |   5.99 |
|         353 |   0.99 |
|         353 |   4.99 |
|         353 |   1.99 |
|         353 |   0.99 |
|         353 |   2.99 |
|         354 |   0.99 |
|         354 |   1.99 |
|         354 |   0.99 |
|         354 |   0.99 |
|         354 |   4.99 |
|         354 |   6.99 |
|         354 |   2.99 |
|         354 |   2.99 |
|         354 |   0.99 |
|         354 |   5.99 |
|         354 |   2.99 |
|         354 |   4.99 |
|         354 |   4.99 |
|         354 |   3.99 |
|         354 |   0.99 |
|         354 |   4.99 |
|         354 |   0.99 |
|         354 |   5.99 |
|         354 |   0.99 |
|         354 |   2.99 |
|         354 |   0.99 |
|         354 |   4.99 |
|         354 |   8.99 |
|         354 |   4.99 |
|         354 |   0.99 |
|         354 |   2.99 |
|         354 |   6.99 |
|         354 |   6.99 |
|         354 |   3.99 |
|         354 |   4.99 |
|         354 |   2.99 |
|         354 |   0.99 |
|         354 |   5.99 |
|         354 |   0.99 |
|         354 |   7.98 |
|         354 |   0.00 |
|         355 |   3.99 |
|         355 |   0.99 |
|         355 |   2.99 |
|         355 |   5.99 |
|         355 |   6.99 |
|         355 |   4.99 |
|         355 |   5.99 |
|         355 |   0.99 |
|         355 |   6.99 |
|         355 |   2.99 |
|         355 |   4.99 |
|         355 |   4.99 |
|         355 |   5.99 |
|         355 |   1.99 |
|         355 |   0.99 |
|         355 |   0.99 |
|         355 |   1.99 |
|         355 |   3.99 |
|         355 |   2.99 |
|         355 |   0.99 |
|         356 |   4.99 |
|         356 |   0.99 |
|         356 |   2.99 |
|         356 |   4.99 |
|         356 |   6.99 |
|         356 |   4.99 |
|         356 |   0.99 |
|         356 |   4.99 |
|         356 |   0.99 |
|         356 |   2.99 |
|         356 |   1.99 |
|         356 |   0.99 |
|         356 |   3.99 |
|         356 |   5.99 |
|         356 |   4.99 |
|         356 |   3.99 |
|         356 |   6.99 |
|         356 |   3.99 |
|         356 |   4.99 |
|         356 |   3.99 |
|         356 |   2.99 |
|         356 |   4.99 |
|         356 |   2.99 |
|         356 |   0.99 |
|         356 |   4.99 |
|         356 |   5.99 |
|         356 |   6.99 |
|         356 |   4.99 |
|         356 |   5.99 |
|         356 |   2.99 |
|         357 |   2.99 |
|         357 |   4.99 |
|         357 |   0.99 |
|         357 |   5.99 |
|         357 |   1.99 |
|         357 |   1.99 |
|         357 |   6.99 |
|         357 |   3.99 |
|         357 |   0.99 |
|         357 |   0.99 |
|         357 |   8.99 |
|         357 |   4.99 |
|         357 |   2.99 |
|         357 |   0.99 |
|         357 |   2.99 |
|         357 |   5.99 |
|         357 |   2.99 |
|         357 |   2.99 |
|         357 |   3.99 |
|         357 |   2.99 |
|         357 |   2.99 |
|         357 |   6.99 |
|         357 |   0.99 |
|         357 |   2.99 |
|         357 |   0.99 |
|         357 |   2.99 |
|         358 |   4.99 |
|         358 |   2.99 |
|         358 |   0.99 |
|         358 |   5.99 |
|         358 |   2.99 |
|         358 |   2.99 |
|         358 |   2.99 |
|         358 |   2.99 |
|         358 |   2.99 |
|         358 |   5.99 |
|         358 |   2.99 |
|         358 |   2.99 |
|         358 |   0.99 |
|         358 |   0.99 |
|         358 |   2.99 |
|         358 |   4.99 |
|         358 |   5.99 |
|         358 |   4.99 |
|         358 |   6.99 |
|         358 |   2.99 |
|         358 |   7.99 |
|         359 |   8.99 |
|         359 |   2.99 |
|         359 |   3.99 |
|         359 |   4.99 |
|         359 |   1.99 |
|         359 |   0.99 |
|         359 |   4.99 |
|         359 |   7.99 |
|         359 |   9.99 |
|         359 |   2.99 |
|         359 |   0.99 |
|         359 |   0.99 |
|         359 |   0.99 |
|         359 |   4.99 |
|         359 |   4.99 |
|         359 |   5.99 |
|         359 |   4.99 |
|         359 |   1.99 |
|         359 |   2.99 |
|         359 |   1.99 |
|         359 |   5.99 |
|         359 |   2.99 |
|         359 |   4.99 |
|         359 |   1.99 |
|         359 |   4.99 |
|         360 |   0.99 |
|         360 |   4.99 |
|         360 |   0.99 |
|         360 |   6.99 |
|         360 |   3.99 |
|         360 |   6.99 |
|         360 |   4.99 |
|         360 |   7.99 |
|         360 |   2.99 |
|         360 |   1.99 |
|         360 |   3.99 |
|         360 |   0.99 |
|         360 |   5.99 |
|         360 |   2.99 |
|         360 |   9.99 |
|         360 |   4.99 |
|         360 |   3.99 |
|         360 |   2.99 |
|         360 |   2.99 |
|         360 |   4.99 |
|         360 |   0.99 |
|         360 |   2.99 |
|         360 |   3.99 |
|         360 |   2.99 |
|         360 |   6.99 |
|         360 |   4.99 |
|         360 |   5.99 |
|         360 |   5.99 |
|         360 |   0.99 |
|         360 |   6.99 |
|         360 |   4.99 |
|         360 |   7.99 |
|         360 |   4.99 |
|         360 |   2.99 |
|         361 |   5.99 |
|         361 |   4.99 |
|         361 |   4.99 |
|         361 |   1.99 |
|         361 |   2.99 |
|         361 |   2.99 |
|         361 |   2.99 |
|         361 |   0.99 |
|         361 |   4.99 |
|         361 |   0.99 |
|         361 |   1.99 |
|         361 |   2.99 |
|         361 |   2.99 |
|         361 |   4.99 |
|         361 |   1.99 |
|         361 |   4.99 |
|         361 |   0.99 |
|         361 |   0.99 |
|         361 |   5.99 |
|         361 |   5.99 |
|         361 |   2.99 |
|         361 |   3.99 |
|         361 |   5.99 |
|         361 |   2.99 |
|         361 |   0.99 |
|         361 |   0.99 |
|         361 |   0.99 |
|         361 |   6.99 |
|         361 |   2.99 |
|         361 |   3.98 |
|         361 |   0.00 |
|         362 |   4.99 |
|         362 |   2.99 |
|         362 |   2.99 |
|         362 |   2.99 |
|         362 |   2.99 |
|         362 |   2.99 |
|         362 |   8.99 |
|         362 |   4.99 |
|         362 |   1.99 |
|         362 |   5.99 |
|         362 |   4.99 |
|         362 |   4.99 |
|         362 |   4.99 |
|         362 |   1.99 |
|         362 |   2.99 |
|         362 |   2.99 |
|         362 |   2.99 |
|         362 |   4.99 |
|         362 |   0.99 |
|         362 |   2.99 |
|         362 |   4.99 |
|         362 |   3.99 |
|         362 |   4.99 |
|         362 |   6.99 |
|         362 |   6.99 |
|         362 |   6.99 |
|         362 |   2.99 |
|         362 |   4.99 |
|         362 |   5.99 |
|         362 |  11.99 |
|         362 |   4.99 |
|         362 |   2.99 |
|         363 |   3.99 |
|         363 |   4.99 |
|         363 |   4.99 |
|         363 |   4.99 |
|         363 |   4.99 |
|         363 |   2.99 |
|         363 |   3.99 |
|         363 |   3.99 |
|         363 |   6.99 |
|         363 |   4.99 |
|         363 |   4.99 |
|         363 |   2.99 |
|         363 |   4.99 |
|         363 |   2.99 |
|         363 |   4.99 |
|         363 |   2.99 |
|         363 |   3.99 |
|         363 |   2.99 |
|         363 |   4.99 |
|         363 |   4.99 |
|         363 |   8.99 |
|         363 |   6.99 |
|         363 |   5.99 |
|         363 |   4.99 |
|         363 |   9.99 |
|         363 |   2.99 |
|         363 |   5.99 |
|         363 |   4.99 |
|         363 |   4.99 |
|         364 |   5.99 |
|         364 |   2.99 |
|         364 |   2.99 |
|         364 |   4.99 |
|         364 |   4.99 |
|         364 |   3.99 |
|         364 |   4.99 |
|         364 |   4.99 |
|         364 |   0.99 |
|         364 |   4.99 |
|         364 |  10.99 |
|         364 |   2.99 |
|         364 |   4.99 |
|         364 |   0.99 |
|         364 |   5.99 |
|         364 |   4.99 |
|         364 |   4.99 |
|         364 |   1.99 |
|         364 |   3.99 |
|         364 |   4.99 |
|         364 |   0.99 |
|         364 |   4.99 |
|         364 |   0.99 |
|         365 |   5.99 |
|         365 |   4.99 |
|         365 |   1.99 |
|         365 |   6.99 |
|         365 |   4.99 |
|         365 |   2.99 |
|         365 |   0.99 |
|         365 |   1.99 |
|         365 |   4.99 |
|         365 |   7.99 |
|         365 |   4.99 |
|         365 |   4.99 |
|         365 |   4.99 |
|         365 |   3.99 |
|         365 |   2.99 |
|         365 |   4.99 |
|         365 |   2.99 |
|         365 |   2.99 |
|         365 |   2.99 |
|         365 |   4.99 |
|         365 |   8.99 |
|         365 |   2.99 |
|         365 |   6.99 |
|         366 |   6.99 |
|         366 |   1.99 |
|         366 |   0.99 |
|         366 |   4.99 |
|         366 |   2.99 |
|         366 |   2.99 |
|         366 |   5.99 |
|         366 |   0.99 |
|         366 |   6.99 |
|         366 |   4.99 |
|         366 |   6.99 |
|         366 |   5.99 |
|         366 |   0.99 |
|         366 |   4.99 |
|         366 |   1.99 |
|         366 |   2.99 |
|         366 |   4.99 |
|         366 |   6.99 |
|         366 |   4.99 |
|         366 |   1.99 |
|         366 |   2.99 |
|         366 |   6.99 |
|         366 |   2.99 |
|         366 |   4.99 |
|         366 |   2.99 |
|         366 |   5.99 |
|         366 |   2.99 |
|         366 |   4.99 |
|         366 |   0.99 |
|         366 |   2.99 |
|         366 |   4.99 |
|         366 |   4.99 |
|         366 |   2.99 |
|         366 |   2.99 |
|         366 |   6.99 |
|         366 |   2.99 |
|         366 |   4.99 |
|         367 |   0.99 |
|         367 |   2.99 |
|         367 |   0.99 |
|         367 |   8.99 |
|         367 |   4.99 |
|         367 |   4.99 |
|         367 |   2.99 |
|         367 |   2.99 |
|         367 |   0.99 |
|         367 |   5.99 |
|         367 |   0.99 |
|         367 |   3.99 |
|         367 |   4.99 |
|         367 |   4.99 |
|         367 |   4.99 |
|         367 |   4.99 |
|         367 |   0.99 |
|         367 |   8.99 |
|         367 |   6.99 |
|         367 |   4.99 |
|         367 |   6.99 |
|         367 |  10.99 |
|         368 |   5.99 |
|         368 |   5.99 |
|         368 |   2.99 |
|         368 |   2.99 |
|         368 |   0.99 |
|         368 |   9.99 |
|         368 |   4.99 |
|         368 |   4.99 |
|         368 |   4.99 |
|         368 |   4.99 |
|         368 |   4.99 |
|         368 |   0.99 |
|         368 |   0.99 |
|         368 |   8.99 |
|         368 |   4.99 |
|         368 |   5.99 |
|         368 |   2.99 |
|         368 |   4.99 |
|         368 |   0.99 |
|         368 |   2.99 |
|         368 |   5.99 |
|         368 |   6.99 |
|         368 |   8.99 |
|         368 |   1.99 |
|         368 |   0.99 |
|         368 |   2.99 |
|         368 |   4.99 |
|         368 |   8.99 |
|         368 |   2.99 |
|         368 |   0.99 |
|         368 |   7.99 |
|         368 |   1.99 |
|         368 |   7.99 |
|         368 |   2.99 |
|         368 |   2.99 |
|         369 |   4.99 |
|         369 |   4.99 |
|         369 |   0.99 |
|         369 |   7.99 |
|         369 |   0.99 |
|         369 |   6.99 |
|         369 |   2.99 |
|         369 |   4.99 |
|         369 |   1.99 |
|         369 |   7.99 |
|         369 |   2.99 |
|         369 |   2.99 |
|         369 |   2.99 |
|         369 |   4.99 |
|         369 |   0.99 |
|         369 |   0.99 |
|         369 |   4.99 |
|         369 |   0.99 |
|         369 |   3.99 |
|         369 |   2.99 |
|         369 |   4.99 |
|         369 |   1.99 |
|         369 |   0.99 |
|         369 |   5.99 |
|         369 |   0.99 |
|         370 |   6.99 |
|         370 |   7.99 |
|         370 |   0.99 |
|         370 |   0.99 |
|         370 |   7.99 |
|         370 |   6.99 |
|         370 |   0.99 |
|         370 |   0.99 |
|         370 |   0.99 |
|         370 |   4.99 |
|         370 |   1.99 |
|         370 |   0.99 |
|         370 |   4.99 |
|         370 |   0.99 |
|         370 |   3.99 |
|         370 |   2.99 |
|         370 |   3.99 |
|         370 |   4.99 |
|         370 |   5.99 |
|         371 |   3.99 |
|         371 |   6.99 |
|         371 |   4.99 |
|         371 |   5.99 |
|         371 |   0.99 |
|         371 |   2.99 |
|         371 |   2.99 |
|         371 |   1.99 |
|         371 |   6.99 |
|         371 |   5.99 |
|         371 |   0.99 |
|         371 |   3.99 |
|         371 |   0.99 |
|         371 |   8.99 |
|         371 |   1.99 |
|         371 |   4.99 |
|         371 |   0.99 |
|         371 |   2.99 |
|         371 |   1.99 |
|         371 |   0.99 |
|         371 |   3.99 |
|         371 |   4.99 |
|         371 |   4.99 |
|         371 |   8.99 |
|         371 |   0.99 |
|         371 |  10.99 |
|         371 |   9.99 |
|         371 |   7.99 |
|         371 |   2.99 |
|         371 |   3.99 |
|         371 |   4.99 |
|         371 |   4.99 |
|         371 |   2.99 |
|         371 |   0.99 |
|         371 |   2.99 |
|         372 |   2.99 |
|         372 |   2.99 |
|         372 |   2.99 |
|         372 |   4.99 |
|         372 |   3.99 |
|         372 |   4.99 |
|         372 |   2.99 |
|         372 |   2.99 |
|         372 |   6.99 |
|         372 |   7.99 |
|         372 |   4.99 |
|         372 |   4.99 |
|         372 |   5.99 |
|         372 |   4.99 |
|         372 |   7.99 |
|         372 |   2.99 |
|         372 |   0.99 |
|         372 |   0.99 |
|         372 |   2.99 |
|         372 |   8.99 |
|         372 |   5.99 |
|         372 |  10.99 |
|         372 |   3.99 |
|         372 |   4.99 |
|         372 |   0.99 |
|         372 |   3.99 |
